ID,Название,Status,Вердикт,Энтропия_Шеннона,Энтропия_Перестановок,Фрактал_Размерность_GP,Асимметрия_Сдвига,Эксцесс_Хвостов,Автокорреляция_Лаг1,Херст_Хаотичность,Радиус_Облака,Коэф_Сдвига_Аномалий,Доля_Оси_X,Доля_Оси_Y,Доля_Оси_Z,Сила_Закрутки_Ротора,Индекс_Сквозных_Дыр,Коэф_Ветвления,Частота_Фурье
A000926,"Euler's ""numerus idoneus"" (or ""numeri idonei"", or idoneal, or suitable, or convenient numbers).",Успешно,Строгий кристаллический тренд,6.0224,-0.0,0.0,3.035,9.7723,0.9843,0.72,319.86,16.74,0.8774,0.0689,0.0537,36436.13,0.0004,0.2265,1.0
A000927,"""First factor"" (or relative class number) h- for cyclotomic field Q( exp(2 Pi / prime(n)) ).",Успешно,Строгий кристаллический тренд,4.6163,-0.0,0.0,5.9144,32.9961,0.9997,0.4963,1.4623554978140806e+26,36.23,0.9994,0.0005,0.0001,1.038804225021518e+50,0.0,0.9999,1.0
A000928,"Irregular primes: primes p such that at least one of the numerators of the Bernoulli numbers B_2, B_4, ..., B_{p-3} (A000367) is divisible by p.",Успешно,Строгий кристаллический тренд,6.0224,-0.0,0.0,-0.1648,-0.8592,0.998,0.7929,360.23,5.62,0.9498,0.0323,0.0178,14171.14,0.0006,-0.0059,1.0
A000929,Dimension of the n-th graded piece of the mod-2 Steenrod algebra A_2.,Успешно,Строгий кристаллический тренд,5.8145,-0.0,0.0,0.9876,-0.2082,0.9999,0.7908,115.14,3.09,0.9898,0.0061,0.0041,218.35,0.0021,0.9292,1.0
A000930,Narayana's cows sequence: a(0) = a(1) = a(2) = 1; thereafter a(n) = a(n-1) + a(n-3).,Успешно,Строгий кристаллический тренд,5.3514,-0.0,0.0,3.4434,11.8014,1.0,0.6688,1249710.42,13.66,1.0,0.0,0.0,432.08,0.0,1.0,1.0
A000931,"Padovan sequence (or Padovan numbers): a(n) = a(n-2) + a(n-3) with a(0) = 1, a(1) = a(2) = 0.",Успешно,Строгий кристаллический тренд,5.3473,0.4225,0.0,3.196,10.0703,1.0,0.6942,49795.45,12.5,1.0,0.0,0.0,124.37,0.0,1.0,1.0
A000932,a(n) = a(n-1) + n*a(n-2); a(0) = a(1) = 1.,Успешно,Строгий кристаллический тренд,4.6808,-0.0,0.0,4.6838,20.5167,1.0,0.5286,173759683193251.44,21.41,0.9994,0.0006,0.0,1.0179968600168874e+26,0.0,1.0,1.0
A000933,Genus of complete graph on n nodes.,Успешно,Строгий кристаллический тренд,5.8007,-0.0,0.0,0.6914,-0.797,1.0,0.7969,133.73,2.07,0.9908,0.0074,0.0018,119.18,0.002,0.9743,1.0
A000934,Chromatic number (or Heawood number) Chi(n) of surface of genus n.,Успешно,Строгий кристаллический тренд,4.5792,-0.0,0.0,-0.5936,-0.5108,0.9971,0.7945,9.65,7.39,0.9408,0.0334,0.0258,26.03,0.0228,-0.1217,1.0
A000935,Number of free planar polyenoids with 2n nodes and symmetry point group C_{2h}.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000936,Number of free planar polyenoids with n nodes and symmetry point group C_{2v}.,Успешно,Плоский Аттрактор (Петля/Узел),4.0219,1.585,0.0,3.1672,9.5219,0.8173,0.5954,1117.64,12.01,0.8283,0.1702,0.0014,938391.25,0.0001,-0.3229,1.0
A000937,Length of longest simple cycle without chords in the n-dimensional hypercube graph. Also called n-coil or closed n-snake-in-the-box problem.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000938,Number of collinear point-triples in an n X n grid.,Успешно,Строгий кристаллический тренд,5.1953,-0.0,0.0,1.4686,1.0426,0.9999,0.746,614861.87,4.06,0.9881,0.0113,0.0006,2701941006.85,0.0,0.9997,1.0
A000939,Number of inequivalent n-gons.,Успешно,Строгий кристаллический тренд,4.3868,-0.0,0.0,4.5723,18.9533,1.0,0.4935,4.667868943559675e+19,21.96,0.9999,0.0001,0.0,1.3585525678978218e+36,0.0,1.0,1.0
A000940,Number of n-gons with n vertices.,Успешно,Строгий кристаллический тренд,4.5236,-0.0,0.0,4.4638,17.9667,1.0,0.4926,5.620152730819296e+20,21.05,0.9999,0.0001,0.0,1.6532507808268399e+38,0.0,1.0,1.0
A000941,Number of free planar polyenoids with n nodes and symmetry point group C_s.,Успешно,Строгий кристаллический тренд,3.8269,-0.0,0.0,3.4677,10.9147,1.0,0.5579,2316904.04,12.32,0.9995,0.0004,0.0,7808315359.76,0.0,1.0,1.0
A000942,Number of free planar polyenoids with n nodes.,Успешно,Строгий кристаллический тренд,4.0842,-0.0,0.0,3.5801,11.7448,1.0,0.5589,7031219.5,13.02,0.9996,0.0004,0.0,66871209529.5,0.0,1.0,1.0
A000943,Number of combinatorial types of simplicial n-dimensional polytopes with n+3 nodes.,Успешно,Строгий кристаллический тренд,5.0875,-0.0,0.0,3.9357,15.3833,1.0,0.6174,216914616.1,16.05,0.9997,0.0003,0.0,42055965427455.03,0.0,1.0,1.0
A000944,Number of polyhedra (or 3-connected simple planar graphs) with n nodes.,Успешно,Строгий кристаллический тренд,3.9058,-0.0,0.0,3.8583,12.9465,1.0,0.4897,12608150884991.69,15.99,0.9999,0.0001,0.0,4.323019751389723e+22,0.0,1.0,1.0
A000945,"Euclid-Mullin sequence: a(1) = 2, a(n+1) is smallest prime factor of 1 + Product_{k=1..n} a(k).",Успешно,Аномальный Сдвиг / Выброс,5.4263,2.5269,0.0,6.3264,38.0238,-0.0244,0.4969,7.1181147194133925e+25,21.0,0.3375,0.3375,0.3249,2.071618392221049e+52,0.0001,-0.5,16.0
A000946,"Euclid-Mullin sequence: a(1) = 2, a(n+1) is the largest prime factor of 1 + Product_{k=1..n} a(k).",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000947,Number of free nonplanar polyenoids with n nodes and symmetry point group C_{2v}.,Успешно,Строгий кристаллический тренд,3.7004,-0.0,0.0,1.6887,1.1819,0.8672,0.6152,1015.4,7.79,0.7969,0.2019,0.0011,696320.16,0.0002,-0.0073,1.0
A000948,Number of free nonplanar polyenoids with n nodes and symmetry point group C_s.,Успешно,Строгий кристаллический тренд,3.7004,-0.0,0.0,2.8469,6.6326,1.0,0.5344,4968983.68,8.83,0.9996,0.0004,0.0,29706819393.54,0.0,1.0,1.0
A000949,Number of forests with n nodes and height at most 2.,Успешно,Строгий кристаллический тренд,4.2971,-0.0,0.0,4.237,15.9862,1.0,0.4917,8.61489927322697e+19,19.18,0.9999,0.0001,0.0,3.174761254261673e+36,0.0,1.0,1.0
A000950,Number of forests with n nodes and height at most 3.,Успешно,Строгий кристаллический тренд,4.2479,-0.0,0.0,4.0002,14.0207,1.0,0.4906,2.3117180158860286e+20,17.42,0.9999,0.0001,0.0,1.442511645333182e+37,0.0,1.0,1.0
A000951,Number of forests with n nodes and height at most 4.,Успешно,Строгий кристаллический тренд,4.2479,-0.0,0.0,4.0019,14.0298,1.0,0.4907,1.811383420864427e+21,17.5,1.0,0.0,0.0,6.749606606900332e+38,0.0,1.0,1.0
A000952,Numbers k == 2 (mod 4) that are the orders of conference matrices.,Успешно,Строгий кристаллический тренд,4.0,-0.0,0.0,0.1218,-1.1318,0.9972,0.6949,31.47,1.5,0.9334,0.0372,0.0294,176.84,0.0085,-0.1414,1.0
A000953,Number of free nonplanar polyenoids with n nodes.,Успешно,Строгий кристаллический тренд,3.7004,-0.0,0.0,2.8467,6.6316,1.0,0.5344,4969968.97,8.83,0.9996,0.0004,0.0,30334549686.18,0.0,1.0,1.0
A000954,Conjecturally largest even integer which is an unordered sum of two primes in exactly n ways.,Успешно,Сложная динамическая структура,5.5236,1.9546,0.0,0.2346,-1.1913,0.9874,0.7861,1897.27,3.43,0.8831,0.0595,0.0573,1037389.22,0.0001,-0.5038,1.0
A000955,A sequence satisfying (a(2n+1) + 1)^3 = Sum_{k=1..2n+1} a(k)^3.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000956,A sequence satisfying (a(2n+1) + 1)^3 = Sum_{k=1..2n+1} a(k)^3.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000957,Fine's sequence (or Fine numbers): number of relations of valence >= 1 on an n-set; also number of ordered rooted trees with n nodes having root of even degree.,Успешно,Строгий кристаллический тренд,4.8252,0.431,0.0,4.806,22.2311,1.0,0.5512,37732437668057.88,22.11,0.9999,0.0001,0.0,1.078821610983419e+24,0.0,1.0,1.0
A000958,Number of ordered rooted trees with n edges having root of odd degree.,Успешно,Строгий кристаллический тренд,4.7359,-0.0,0.0,4.5361,19.6111,1.0,0.5503,13812758714990.23,19.88,0.9998,0.0002,0.0,1.4651767233174847e+23,0.0,1.0,1.0
A000959,Lucky numbers.,Успешно,Строгий кристаллический тренд,5.8329,-0.0,0.0,0.1501,-1.2422,0.9993,0.7948,134.5,3.34,0.9677,0.0183,0.014,1199.47,0.002,-0.2177,1.0
A000960,"Flavius Josephus's sieve: Start with the natural numbers; at the k-th sieving step, remove every (k+1)-st term of the sequence remaining after the (k-1)-st sieving step; iterate.",Успешно,Строгий кристаллический тренд,5.6724,-0.0,0.0,0.6239,-0.8815,0.9994,0.786,886.2,2.82,0.9714,0.0145,0.0141,50664.87,0.0003,0.2387,1.0
A000961,"Powers of primes. Alternatively, 1 and the prime powers (p^k, p prime, k >= 1).",Успешно,Строгий кристаллический тренд,6.0,-0.0,0.0,0.3633,-1.1025,0.9994,0.8003,97.75,3.35,0.97,0.0181,0.0119,568.6,0.0026,0.1707,1.0
A000962,"The convergent sequence A_n for the ternary continued fraction (3,1;2,2) of period 2.",Успешно,Строгий кристаллический тренд,4.9232,0.2056,0.0,4.6741,21.5208,0.9913,0.5748,58428451210.36,21.66,0.9619,0.0381,0.0,7.705362635967791e+20,0.0,0.9538,1.0
A000963,"The convergent sequence B_n for the ternary continued fraction (3,1;2,2) of period 2.",Успешно,Строгий кристаллический тренд,4.9838,0.4096,0.0,4.6741,21.5208,0.9913,0.5748,190029550872.83,21.66,0.9619,0.0381,0.0,8.150544401238416e+21,0.0,0.9538,1.0
A000964,"The convergent sequence C_n for the ternary continued fraction (3,1;2,2) of period 2.",Успешно,Строгий кристаллический тренд,4.8252,-0.0,0.0,4.5124,19.9428,0.9913,0.5744,15621353720.44,20.31,0.9618,0.0382,0.0,5.2571433734200435e+19,0.0,0.9535,1.0
A000965,Numerators of expansion of e.g.f. sinh(x) / sin(x) (even powers only).,Успешно,Строгий кристаллический тренд,4.2479,-0.0,0.0,4.0069,14.0556,0.9566,0.4908,1.5302920671372566e+26,18.0,1.0,0.0,0.0,4.981318757587661e+48,0.0,0.9554,1.0
A000966,n! never ends in this many 0's.,Успешно,Строгий кристаллический тренд,5.8074,-0.0,0.0,-0.0061,-1.1751,0.9997,0.7907,117.47,1.18,0.9784,0.0132,0.0085,582.1,0.0021,-0.1045,1.0
A000967,Sum of Fermat coefficients.,Успешно,Строгий кристаллический тренд,4.9069,-0.0,0.0,4.2128,17.3325,1.0,0.5842,9809799929.71,17.55,0.9998,0.0002,0.0,8.776116107067635e+16,0.0,1.0,1.0
A000968,Sum of odd Fermat coefficients rounded to nearest integer.,Успешно,Строгий кристаллический тренд,4.8897,-0.0,0.0,4.2946,18.0749,1.0,0.5843,12066343722.4,18.17,0.9998,0.0002,0.0,1.2664798196218296e+17,0.0,1.0,1.0
A000969,Expansion of g.f. (1 + x + 2*x^2)/((1 - x)^2*(1 - x^3)).,Успешно,Строгий кристаллический тренд,5.7279,-0.0,0.0,0.6232,-0.8759,1.0,0.7877,821.37,1.93,0.993,0.0068,0.0002,2119.82,0.0003,0.9997,1.0
A000970,Fermat coefficients.,Успешно,Строгий кристаллический тренд,5.2095,-0.0,0.0,1.3354,0.6348,0.9999,0.7486,97988.68,3.67,0.9888,0.0111,0.0001,66134408.21,0.0,0.9999,1.0
A000971,Fermat coefficients.,Успешно,Строгий кристаллический тренд,5.0875,-0.0,0.0,1.5887,1.451,0.9999,0.7327,766005.63,4.45,0.988,0.0119,0.0001,5251369978.85,0.0,0.9999,1.0
A000972,Fermat coefficients.,Успешно,Строгий кристаллический тренд,5.0444,-0.0,0.0,1.8081,2.2735,0.9999,0.7211,6138879.81,5.22,0.9879,0.012,0.0001,393087984655.84,0.0,0.9999,1.0
A000973,Fermat coefficients.,Успешно,Строгий кристаллический тренд,5.0,-0.0,0.0,2.0002,3.0788,0.9999,0.7096,41350950.69,5.93,0.9878,0.012,0.0001,20596210396053.09,0.0,0.9999,1.0
A000974,Conjecturally the number of even integers the sum of two primes in exactly n ways.,Успешно,Сложная динамическая структура,4.6824,2.5072,0.0,-0.674,0.1404,0.7584,0.7646,15.5,2.74,0.6048,0.2059,0.1893,616.25,0.015,-0.4252,1.0
A000975,"a(2n) = 2*a(2n-1), a(2n+1) = 2*a(2n)+1 (also a(n) is the n-th number without consecutive equal binary digits).",Успешно,Строгий кристаллический тренд,5.1293,-0.0,0.0,4.0761,16.5586,1.0,0.6133,1299783975.82,17.0,1.0,0.0,0.0,368929216.08,0.0,1.0,1.0
A000976,Period of 1/n! in base 10.,Успешно,Плоский Аттрактор (Петля/Узел),4.0289,-0.0,0.0,5.4648,27.9209,0.7117,0.4953,4351688103179.52,31.03,0.9694,0.0292,0.0015,4.838819372210479e+24,0.0,-0.0384,1.0
A000977,Numbers that are divisible by at least three different primes.,Успешно,Строгий кристаллический тренд,5.7549,-0.0,0.0,-0.296,-1.0061,0.9993,0.7869,100.27,3.74,0.9655,0.0216,0.0129,867.46,0.0024,0.2109,1.0
A000978,Wagstaff numbers: numbers k such that (2^k + 1)/3 is prime.,Успешно,Строгий кристаллический тренд,5.3576,-0.0,0.0,5.5728,30.7986,0.9551,0.5617,292218.08,30.21,0.8883,0.0941,0.0176,32510928546.54,0.0,0.9753,1.0
A000979,Wagstaff primes: primes of form (2^p + 1)/3.,Успешно,Строгий кристаллический тренд,3.9069,-0.0,0.0,3.4744,10.0714,1.0,0.4873,8.855489210809059e+48,14.0,1.0,0.0,0.0,4.391254161979178e+78,0.0,1.0,1.0
A000980,"Number of ways of writing 0 as Sum_{k=-n..n} e(k)*k, where e(k) is 0 or 1.",Успешно,Строгий кристаллический тренд,4.7549,-0.0,0.0,4.4399,18.7178,1.0,0.5502,6219116575425.49,19.12,0.9998,0.0002,0.0,3.388778291455268e+22,0.0,1.0,1.0
A000981,Numbers beginning with letter 'n' in English.,Успешно,Строгий кристаллический тренд,5.4263,-0.0,0.0,-0.99,-1.0076,0.9462,0.7865,565.71,36.53,0.7629,0.1482,0.0889,46772.21,0.0006,-0.0288,1.0
A000982,a(n) = ceiling(n^2/2).,Успешно,Строгий кристаллический тренд,5.7549,-0.0,0.0,0.6483,-0.8478,1.0,0.7886,612.2,2.0,0.9922,0.0073,0.0006,1299.2,0.0004,0.9978,1.0
A000983,Size of minimal binary covering code of length n and covering radius 1.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000984,"Central binomial coefficients: binomial(2*n,n) = (2*n)!/(n!)^2.",Успешно,Строгий кристаллический тренд,4.8074,-0.0,0.0,4.5646,19.8283,1.0,0.5479,180376271726744.7,20.12,0.9999,0.0001,0.0,8.715699276175477e+24,0.0,1.0,1.0
A000985,Number of n X n symmetric matrices with nonnegative entries and all row sums 2.,Успешно,Строгий кристаллический тренд,4.3685,-0.0,0.0,4.3522,16.9783,1.0,0.4922,1.90674146389723e+20,20.12,0.9999,0.0001,0.0,1.7562354384162468e+37,0.0,1.0,1.0
A000986,"Number of n X n symmetric matrices with (0,1) entries and all row sums 2.",Успешно,Строгий кристаллический тренд,4.3685,0.2864,0.0,4.3521,16.9777,1.0,0.4922,5.393561797683998e+19,20.12,0.9999,0.0001,0.0,1.4258585389264728e+36,0.0,1.0,1.0
A000987,Number of stochastic matrices of integers.,Успешно,Строгий кристаллический тренд,4.4366,-0.0,0.0,4.4642,17.9693,1.0,0.4926,5.1805046864989045e+19,21.06,0.9999,0.0001,0.0,1.4469292669928846e+36,0.0,1.0,1.0
A000988,Number of one-sided polyominoes with n cells.,Успешно,Строгий кристаллический тренд,4.8008,-0.0,0.0,4.8348,22.4641,1.0,0.5489,398711152060881.44,22.37,0.9999,0.0001,0.0,7.207618551982634e+25,0.0,1.0,1.0
A000989,"3-adic valuation of binomial(2*n, n): largest k such that 3^k divides binomial(2*n, n).",Успешно,Сложная динамическая структура,2.2428,1.8818,0.0,0.1745,-0.9714,0.4362,0.7182,2.01,4.21,0.4565,0.295,0.2485,6.69,0.1857,-0.3641,9.0
A000990,Number of plane partitions of n with at most two rows.,Успешно,Строгий кристаллический тренд,5.3798,-0.0,0.0,2.6232,6.333,1.0,0.7047,708579.4,9.07,0.9958,0.0041,0.0001,2331569309.75,0.0,1.0,1.0
A000991,Number of 3-line partitions of n.,Успешно,Строгий кристаллический тренд,5.3447,-0.0,0.0,2.86,7.7557,1.0,0.6917,3964162.91,10.24,0.9961,0.0039,0.0,82588473045.27,0.0,1.0,1.0
A000992,"""Half-Catalan numbers"": a(n) = Sum_{k=1..floor(n/2)} a(k)*a(n-k) with a(1) = 1.",Успешно,Строгий кристаллический тренд,4.9476,-0.0,0.0,4.4135,19.3104,1.0,0.5917,5034402539.42,19.21,0.9982,0.0017,0.0002,2.2479537511608294e+17,0.0,0.9999,1.0
A000993,Number of distinct quadratic residues mod 10^n; also number of distinct n-digit endings of base-10 squares.,Успешно,Строгий кристаллический тренд,4.3923,-0.0,0.0,4.1826,15.6732,1.0,0.5063,7.222232954509586e+17,18.0,1.0,0.0,0.0,1.0172622080247271e+29,0.0,1.0,1.0
